rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
35,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[1]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
36,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[2]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
37,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[3]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
38,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[4]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
39,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[5]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
40,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[6]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
41,0.461,5.000,4.328,1.190,3.138,0.725,6,"ecc_pmul_step_q_reg[2]/C","ecc_pmul_bit_q_reg[7]/CE","other","FDCE=2;LUT4=2;LUT5=1;LUT6=3"
42,0.484,5.000,4.542,2.093,2.449,0.539,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[6]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
43,0.488,5.000,4.509,1.190,3.319,0.736,6,"ecc_pmul_step_q_reg[4]/C","vrf_ra_q_reg[1][5]/D","VRF/read/writeback","FDCE=2;LUT5=1;LUT6=5"
44,0.488,5.000,4.509,1.190,3.319,0.736,6,"ecc_pmul_step_q_reg[4]/C","vrf_ra_q_reg[2][5]/D","VRF/read/writeback","FDCE=2;LUT5=1;LUT6=5"
45,0.488,5.000,4.509,1.190,3.319,0.736,6,"ecc_pmul_step_q_reg[4]/C","vrf_ra_q_reg[3][5]/D","VRF/read/writeback","FDCE=2;LUT5=1;LUT6=5"
46,0.500,5.000,4.497,1.938,2.559,0.569,7,"a_q_reg[8]/C","st_q_reg[2]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
47,0.500,5.000,4.497,1.938,2.559,0.569,7,"a_q_reg[8]/C","st_q_reg[2]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
48,0.500,5.000,4.497,1.938,2.559,0.569,7,"a_q_reg[8]/C","st_q_reg[2]_rep__0/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
49,0.500,5.000,4.497,1.938,2.559,0.569,7,"a_q_reg[8]/C","st_q_reg[2]_rep__1/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
50,0.506,5.000,4.491,1.938,2.553,0.568,7,"a_q_reg[8]/C","st_q_reg[3]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
51,0.506,5.000,4.491,1.938,2.553,0.568,7,"a_q_reg[8]/C","st_q_reg[3]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
52,0.506,5.000,4.491,1.938,2.553,0.568,7,"a_q_reg[8]/C","st_q_reg[3]_rep__0/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
53,0.535,5.000,4.462,1.938,2.524,0.566,7,"a_q_reg[8]/C","res_q_reg[1]/D","scalar response","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
54,0.600,5.000,4.426,2.168,2.258,0.510,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[5]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
55,0.636,5.000,4.361,1.085,3.276,0.751,5,"ecc_pmul_step_q_reg[3]/C","vrf_ra_q_reg[1][2]/D","VRF/read/writeback","FDCE=2;LUT6=5"
56,0.636,5.000,4.361,1.085,3.276,0.751,5,"ecc_pmul_step_q_reg[3]/C","vrf_ra_q_reg[2][2]/D","VRF/read/writeback","FDCE=2;LUT6=5"
57,0.636,5.000,4.361,1.085,3.276,0.751,5,"ecc_pmul_step_q_reg[3]/C","vrf_ra_q_reg[3][2]/D","VRF/read/writeback","FDCE=2;LUT6=5"
58,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[1][1]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
59,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[1][3]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
60,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[2][1]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
61,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[2][3]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
62,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[3][1]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
63,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[3][3]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
64,0.640,5.000,4.357,1.190,3.167,0.727,6,"ecc_leaf_path_q_reg[0]/C","vrf_ra_q_reg[0][4]/D","VRF/read/writeback","FDCE=2;LUT3=1;LUT6=5"
65,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[0]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
66,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[1]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
67,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[2]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
68,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[3]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
69,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[4]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
70,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_dst_q_reg[5]/CE","TOP control","FDCE=2;LUT5=1;LUT6=4"
71,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[0]/CE","other","FDCE=2;LUT5=1;LUT6=4"
72,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[1]/CE","other","FDCE=2;LUT5=1;LUT6=4"
73,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[2]/CE","other","FDCE=2;LUT5=1;LUT6=4"
74,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[3]/CE","other","FDCE=2;LUT5=1;LUT6=4"
75,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[4]/CE","other","FDCE=2;LUT5=1;LUT6=4"
76,0.642,5.000,4.147,1.085,3.062,0.738,5,"a_q_reg[16]/C","ecc_job_src_q_reg[5]/CE","other","FDCE=2;LUT5=1;LUT6=4"
77,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][22]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
78,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][23]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
79,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][24]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
80,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][25]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
81,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][26]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
82,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][27]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
83,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][28]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
84,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][30]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
85,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][31]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
86,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][32]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
87,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][33]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
88,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][34]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
89,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][35]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
90,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][36]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
91,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][38]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
92,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][39]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
93,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][40]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
94,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][41]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
