rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.326,5.000,4.700,2.246,2.454,0.522,7,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[8]/D","P2 popcount capture","CARRY4=4;FDCE=2;LUT3=2;LUT5=1"
158,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][2]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
159,0.433,5.000,4.564,1.210,3.354,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[3][31]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
160,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
161,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
162,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
163,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
164,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
165,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
166,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
167,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
168,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
169,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
170,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
171,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
172,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
173,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][43]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
174,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][47]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
175,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
176,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
177,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
178,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][8]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
179,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[0][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
180,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
181,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][12]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
182,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
183,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
184,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][19]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
185,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
186,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][21]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
187,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
188,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][25]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
189,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
190,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][29]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
191,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][30]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
192,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][39]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
193,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][3]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
194,0.434,5.000,4.563,1.190,3.373,0.739,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][43]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
195,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][4]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
196,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][5]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
197,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][6]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
198,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[1][9]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
199,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][10]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
200,0.434,5.000,4.563,1.210,3.353,0.735,6,"FSM_onehot_st_q_reg[1]/C","lane_result_q_reg[2][13]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
