rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.326,5.000,4.700,2.246,2.454,0.522,7,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[8]/D","P2 popcount capture","CARRY4=4;FDCE=2;LUT3=2;LUT5=1"
2,0.425,5.000,4.572,1.190,3.382,0.740,6,"a_q_reg[16]/C","vrf_ra_q_reg[0][1]/D","VRF/read/writeback","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
3,0.425,5.000,4.572,1.190,3.382,0.740,6,"a_q_reg[16]/C","vrf_ra_q_reg[0][5]/D","VRF/read/writeback","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
4,0.426,5.000,4.600,2.146,2.454,0.533,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[7]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
5,0.437,5.000,4.560,1.882,2.678,0.587,7,"a_q_reg[8]/C","st_q_reg[3]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
6,0.437,5.000,4.560,1.882,2.678,0.587,7,"a_q_reg[8]/C","st_q_reg[3]_rep/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
7,0.448,5.000,4.549,1.882,2.667,0.586,7,"a_q_reg[8]/C","res_q_reg[1]/D","scalar response","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
8,0.448,5.000,4.549,1.882,2.667,0.586,7,"a_q_reg[8]/C","st_q_reg[2]/D","TOP control","CARRY4=2;FDCE=2;LUT4=1;LUT6=4"
9,0.479,5.000,4.547,2.093,2.454,0.540,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[6]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
10,0.514,5.000,4.275,1.085,3.190,0.746,5,"a_q_reg[16]/C","hperm_dst_base_q_reg[0]/CE","other","FDCE=2;LUT5=1;LUT6=4"
11,0.514,5.000,4.275,1.085,3.190,0.746,5,"a_q_reg[16]/C","hperm_dst_base_q_reg[1]/CE","other","FDCE=2;LUT5=1;LUT6=4"
12,0.514,5.000,4.275,1.085,3.190,0.746,5,"a_q_reg[16]/C","hperm_dst_base_q_reg[2]/CE","other","FDCE=2;LUT5=1;LUT6=4"
