rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
24,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r1_0_63_57_59/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
25,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r1_0_63_60_62/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
26,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r1_0_63_6_8/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
27,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r1_0_63_9_11/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
28,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_0_2/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
29,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_12_14/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
30,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_15_17/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
31,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_18_20/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
32,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_21_23/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
33,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_24_26/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
34,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_27_29/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
35,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_30_32/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
36,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_33_35/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
37,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_36_38/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
38,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_39_41/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
39,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_3_5/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
40,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_42_44/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
41,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_45_47/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
42,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_48_50/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
43,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_51_53/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
44,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_54_56/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
45,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_57_59/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
46,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_60_62/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
47,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_6_8/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
48,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b0_reg_r2_0_63_9_11/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
49,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_0_2/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
50,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_12_14/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
51,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_15_17/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
52,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_18_20/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
53,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_21_23/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
54,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_24_26/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
55,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_27_29/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
56,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_30_32/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
57,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_33_35/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
58,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_36_38/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
59,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_39_41/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
60,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_3_5/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
61,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_42_44/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
62,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_45_47/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
63,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_48_50/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
64,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_51_53/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
65,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_54_56/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
66,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_57_59/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
67,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_60_62/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
68,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_6_8/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
69,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r1_0_63_9_11/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
70,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_0_2/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
71,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_12_14/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
72,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_15_17/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
73,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_18_20/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
74,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_21_23/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
75,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_24_26/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
76,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_27_29/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
77,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_30_32/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
78,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_33_35/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
79,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_36_38/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
80,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_39_41/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
81,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_3_5/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
82,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_42_44/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
83,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_45_47/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
84,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_48_50/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
85,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_51_53/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
86,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_54_56/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
87,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_57_59/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
88,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_60_62/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
89,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_6_8/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
90,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b1_reg_r2_0_63_9_11/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=2"
91,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_0_2/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
92,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_12_14/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
93,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_15_17/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
94,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_18_20/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
95,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_21_23/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
96,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_24_26/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
97,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_27_29/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
98,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_30_32/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
99,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_33_35/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
100,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_36_38/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
101,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_39_41/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
102,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_3_5/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
103,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_42_44/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
104,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_45_47/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
105,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_48_50/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
106,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_51_53/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
107,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_54_56/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
108,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_57_59/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
109,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_60_62/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
110,-0.157,5.000,4.803,1.085,3.718,0.774,5,"uop_p3_q_reg[op_type][0]/C","i_vrf/vrf_b3_reg_r1_0_63_6_8/RAMB/I","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=3;RAMD64E=1"
