rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
53,0.550,5.000,4.447,1.210,3.237,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][52]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
54,0.550,5.000,4.447,1.210,3.237,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][53]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
55,0.550,5.000,4.447,1.210,3.237,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][60]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
56,0.550,5.000,4.447,1.210,3.237,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][61]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
57,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][32]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
58,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][33]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
59,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][34]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
60,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][40]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
61,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][41]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
62,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][42]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
63,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][48]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
64,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][49]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
65,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][50]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
66,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][56]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
67,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][57]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
68,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[0][58]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
69,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[1][32]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
