pattern,object_name,object_type,ref_name,hierarchy,fanout,driver,load_cells,load_lanes,cross_multiple_lanes
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_26",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[9]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_27",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[8]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_28",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[7]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_29",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[6]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_3",net,,".",2,"gen_lane[2].i_p2_pop_slice/hmatch_best_dist_q[10]_i_4/O",2,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_30",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[5]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_31",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[4]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_32",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[3]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_33",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[2]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_34",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[1]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_35",net,,".",1,"gen_lane[2].i_p2_pop_slice/hsim_total_q[0]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_36",net,,".",1,"gen_lane[2].i_p2_pop_slice/hmatch_update_q_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_4",net,,".",4,"gen_lane[2].i_p2_pop_slice/uop_p0_q[src0_addr][3]_i_2/O",4,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_5",net,,".",20,"gen_lane[2].i_p2_pop_slice/uop_p0_q[src0_addr][5]_i_6/O",20,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_6",net,,".",3,"gen_lane[2].i_p2_pop_slice/hmatch_best_dist_q[10]_i_5/O",3,"2",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_7",net,,".",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[10]_i_2/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_8",net,,".",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[9]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[2].i_p2_pop_slice_n_9",net,,".",1,"gen_lane[2].i_p2_pop_slice/hmatch_budget_q[8]_i_1/O",1,"",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/<const1>",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/VCC/P",2,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/DI[0]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/hsim_total_q[3]_i_10/O",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[0]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[0]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[1]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[1]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[2]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[2]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[3]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[3]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[4]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[4]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[5]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[5]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/D[6]",net,,"gen_lane[3].i_p2_pop_slice",1,"i_vrf/popcount_q_o[6]_i_1__2/O",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/E[0]",net,,"gen_lane[3].i_p2_pop_slice",64,"gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_1/O",64,"",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/Q[0]",net,,"gen_lane[3].i_p2_pop_slice",89,"FSM_onehot_st_q_reg[6]/Q",89,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/S[0]",net,,"gen_lane[3].i_p2_pop_slice",1,"gen_lane[3].i_p2_pop_slice/hsim_total_q[3]_i_13/O",1,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/clk_i",net,,"gen_lane[3].i_p2_pop_slice",2848,"",2848,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13[0]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13[1]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13[2]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[5]/Q",4,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13[3]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[6]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13_0[0]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13_0[1]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13_0[2]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[5]/Q",4,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_13_0[3]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[0]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[1]/Q",2,"0;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/hsim_total_q_reg[7]_i_7[1]",net,,"gen_lane[3].i_p2_pop_slice",3,"gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]/Q",3,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/lane_result_q_reg[3][0]",net,,"gen_lane[3].i_p2_pop_slice",65,"i_vrf/lane_result_q[3][63]_i_4/O",65,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/lane_result_q_reg[3][0]_0",net,,"gen_lane[3].i_p2_pop_slice",65,"i_vrf/lane_result_q[3][63]_i_5/O",65,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_d_i",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/pop_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q",net,,"gen_lane[3].i_p2_pop_slice",8,"gen_lane[3].i_p2_pop_slice/pop_q_reg/Q",8,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_reg_0",net,,"gen_lane[3].i_p2_pop_slice",2160,"i_vrf/FSM_onehot_st_q[0]_i_3/O",2160,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_reg_1[0]",net,,"gen_lane[3].i_p2_pop_slice",5,"uop_p1_q_reg[op_type][0]/Q",5,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_reg_1[1]",net,,"gen_lane[3].i_p2_pop_slice",6,"uop_p1_q_reg[op_type][1]/Q",6,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/pop_q_reg_1[2]",net,,"gen_lane[3].i_p2_pop_slice",6,"uop_p1_q_reg[op_type][2]/Q",6,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_0[0]",net,,"gen_lane[3].i_p2_pop_slice",1,"gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_8/O",1,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_1",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_16/O",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[0]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[0]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[1]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[1]/Q",4,"0;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[2]",net,,"gen_lane[3].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[2]/Q",3,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[3]",net,,"gen_lane[3].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[3]/Q",3,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[4]",net,,"gen_lane[3].i_p2_pop_slice",3,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[4]/Q",3,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[5]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[5]/Q",4,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]_2[6]",net,,"gen_lane[3].i_p2_pop_slice",2,"gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]/Q",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/uop_p1_q_reg[valid]__0",net,,"gen_lane[3].i_p2_pop_slice",4,"uop_p1_q_reg[valid]/Q",4,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/uop_p2_q_reg[use_clip]",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_3/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/uop_p2_q_reg[use_clip]__0",net,,"gen_lane[3].i_p2_pop_slice",4,"uop_p2_q_reg[use_clip]/Q",4,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/uop_p2_q_reg[valid]__0",net,,"gen_lane[3].i_p2_pop_slice",11,"uop_p2_q_reg[valid]/Q",11,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/xor_d_i",net,,"gen_lane[3].i_p2_pop_slice",4,"gen_lane[3].i_p2_pop_slice/xor_q_i_1/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice/xor_q",net,,"gen_lane[3].i_p2_pop_slice",1,"gen_lane[3].i_p2_pop_slice/xor_q_reg/Q",1,"3",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice_n_13",net,,".",1,"gen_lane[3].i_p2_pop_slice/hsim_total_q[3]_i_13/O",1,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice_n_14",net,,".",2,"gen_lane[3].i_p2_pop_slice/hsim_total_q[3]_i_10/O",2,"2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice_n_3",net,,".",4,"gen_lane[3].i_p2_pop_slice/lane_result_q[3][63]_i_3/O",4,"0;1;2;3",1
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice_n_4",net,,".",1,"gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_8/O",1,"2",0
"i_p2_pop_slice","gen_lane[3].i_p2_pop_slice_n_5",net,,".",2,"gen_lane[3].i_p2_pop_slice/hsim_total_q[7]_i_16/O",2,"2;3",1
