rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[0][1]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[3]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT6=4"
2,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[0][1]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
3,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[0][1]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
4,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[1][1]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[3]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT6=4"
5,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[1][1]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
6,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[1][1]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
7,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[2][1]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[3]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT6=4"
8,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[2][1]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
9,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[2][1]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
10,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[3][1]/C","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[3]/D","P2 popcount capture","FDCE=2;LUT3=2;LUT6=4"
11,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[3][1]/C","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
12,0.267,5.714,5.444,1.190,4.254,0.781,6,"src0_q_reg[3][1]/C","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
13,0.321,5.714,5.390,1.190,4.200,0.779,6,"src0_q_reg[0][1]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
14,0.321,5.714,5.390,1.190,4.200,0.779,6,"src0_q_reg[1][1]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
15,0.321,5.714,5.390,1.190,4.200,0.779,6,"src0_q_reg[2][1]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
16,0.321,5.714,5.390,1.190,4.200,0.779,6,"src0_q_reg[3][1]/C","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT3=1;LUT6=5"
