rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,-1.075,5.000,6.072,1.295,4.777,0.787,7,"i_vrf/bank_ra_data_o_reg[0][43]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=2;LUT6=4"
2,-1.075,5.000,6.072,1.295,4.777,0.787,7,"i_vrf/bank_ra_data_o_reg[0][43]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
3,-1.075,5.000,6.072,1.295,4.777,0.787,7,"i_vrf/bank_ra_data_o_reg[0][43]/C","gen_lane[0].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
4,-1.073,5.000,6.070,1.295,4.775,0.787,7,"i_vrf/bank_ra_data_o_reg[1][43]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=2;LUT6=4"
5,-1.073,5.000,6.070,1.295,4.775,0.787,7,"i_vrf/bank_ra_data_o_reg[1][43]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
6,-1.073,5.000,6.070,1.295,4.775,0.787,7,"i_vrf/bank_ra_data_o_reg[1][43]/C","gen_lane[1].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
7,-1.071,5.000,6.068,1.295,4.773,0.787,7,"i_vrf/bank_ra_data_o_reg[2][43]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=2;LUT6=4"
8,-1.071,5.000,6.068,1.295,4.773,0.787,7,"i_vrf/bank_ra_data_o_reg[2][43]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[5]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
9,-1.071,5.000,6.068,1.295,4.773,0.787,7,"i_vrf/bank_ra_data_o_reg[2][43]/C","gen_lane[2].i_p2_pop_slice/popcount_q_o_reg[6]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=1;LUT6=5"
10,-1.068,5.000,6.065,1.295,4.770,0.786,7,"i_vrf/bank_ra_data_o_reg[3][43]/C","gen_lane[3].i_p2_pop_slice/popcount_q_o_reg[4]/D","P2 popcount capture","FDCE=2;LUT2=1;LUT5=2;LUT6=4"
