rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
1,0.255,5.000,4.534,1.190,3.344,0.738,6,"a_q_reg[2]/C","ecc_inv_step_q_reg[0]/CE","other","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
2,0.255,5.000,4.534,1.190,3.344,0.738,6,"a_q_reg[2]/C","ecc_inv_step_q_reg[1]/CE","other","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
3,0.255,5.000,4.534,1.190,3.344,0.738,6,"a_q_reg[2]/C","ecc_inv_step_q_reg[2]/CE","other","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
4,0.255,5.000,4.534,1.190,3.344,0.738,6,"a_q_reg[2]/C","ecc_inv_step_q_reg[3]/CE","other","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
5,0.326,5.000,4.700,2.246,2.454,0.522,7,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[8]/D","P2 popcount capture","CARRY4=4;FDCE=2;LUT3=2;LUT5=1"
6,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[0]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
7,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[1]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
8,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[2]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
9,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[3]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
10,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[4]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
11,0.339,5.000,4.450,1.190,3.260,0.733,6,"a_q_reg[2]/C","ecc_dst_q_reg[5]/CE","TOP control","FDCE=2;LUT2=1;LUT5=2;LUT6=3"
12,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[0]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
13,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[1]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
14,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[2]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
15,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[3]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
16,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[4]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
17,0.385,5.000,4.404,1.085,3.319,0.754,5,"a_q_reg[12]/C","ecc_acc_dst_q_reg[5]/CE","TOP control","FDCE=2;LUT2=1;LUT3=1;LUT6=3"
18,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[0]/CE","other","FDCE=2;LUT3=2;LUT6=3"
19,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[1]/CE","other","FDCE=2;LUT3=2;LUT6=3"
20,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[2]/CE","other","FDCE=2;LUT3=2;LUT6=3"
21,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[3]/CE","other","FDCE=2;LUT3=2;LUT6=3"
22,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[4]/CE","other","FDCE=2;LUT3=2;LUT6=3"
23,0.392,5.000,4.397,1.085,3.312,0.753,5,"a_q_reg[12]/C","ecc_src_a_q_reg[5]/CE","other","FDCE=2;LUT3=2;LUT6=3"
24,0.426,5.000,4.600,2.146,2.454,0.533,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[7]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
25,0.479,5.000,4.547,2.093,2.454,0.540,6,"gen_lane[0].i_p2_pop_slice/popcount_part_q_o_reg[0][0]/C","group_dist_q_reg[6]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1"
26,0.600,5.000,4.426,2.168,2.258,0.510,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[5]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
27,0.667,5.000,4.330,1.190,3.140,0.725,6,"a_q_reg[2]/C","st_q_reg[2]/D","TOP control","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
28,0.667,5.000,4.330,1.190,3.140,0.725,6,"a_q_reg[2]/C","st_q_reg[2]_rep/D","TOP control","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
29,0.667,5.000,4.330,1.190,3.140,0.725,6,"a_q_reg[2]/C","st_q_reg[2]_rep__0/D","TOP control","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
30,0.667,5.000,4.330,1.190,3.140,0.725,6,"a_q_reg[2]/C","st_q_reg[2]_rep__1/D","TOP control","FDCE=2;LUT2=1;LUT5=1;LUT6=4"
31,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][22]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
32,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][23]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
33,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][24]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
34,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][25]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
35,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][26]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
36,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][27]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
37,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][28]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
38,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][30]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
39,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][31]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
40,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][32]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
41,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][33]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
42,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][34]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
43,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][35]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
44,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][36]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
45,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][38]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
46,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][39]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
47,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][40]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
48,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][41]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
49,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][42]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
50,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][43]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
51,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][44]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
52,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][46]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
53,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][47]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
54,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][48]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
55,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][49]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
56,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][50]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
57,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][51]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
58,0.680,5.000,4.317,1.105,3.212,0.744,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][52]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
59,0.680,5.000,4.346,2.088,2.258,0.520,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[4]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
60,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][21]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
61,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][29]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
62,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][37]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
63,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][45]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
64,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][54]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
65,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][55]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
66,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][56]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
67,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][57]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
68,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][58]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
69,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][59]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
70,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][60]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
71,0.692,5.000,4.305,1.105,3.200,0.743,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][53]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
72,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][14]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
73,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][16]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
74,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][18]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
75,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][20]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
76,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][22]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
77,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][24]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
78,0.694,5.000,4.303,1.190,3.113,0.723,6,"uop_p2_q_reg[use_shift]/C","lane_result_q_reg[0][26]/D","P2 lane result capture","FDCE=2;LUT3=2;LUT6=4"
